,Area,Perimeter,MajorAxisLength,MinorAxisLength,ConvexArea,EquivDiameter,roundness,ShapeFactor1,Class
4261,88543,1130.637,436.7700791728517,260.7669685948531,89480,335.762488985124,0.8703976491996864,0.004932858375849607,2
4262,88577,1163.072,460.1036467882588,248.9569388376128,90577,335.82694822483575,0.8228442336568184,0.005194391848767274,2
4263,88625,1140.249,447.482797124421,253.79142614347157,89422,335.91792844704463,0.8565775979955217,0.0050491711946338055,2
4264,88705,1154.664,455.931273055037,250.72534459579379,89829,336.06950741733857,0.8360778404704157,0.00513985990705188,2
4265,88728,1146.35,449.0268438597523,253.69431937093952,89604,336.113073719636,0.8484692076659337,0.005060711881928504,2
4266,88773,1139.829,433.45714156444933,264.0923336277345,90305,336.19829580884937,0.8586404741374712,0.004882758739306426,2
4267,88858,1162.9189999999999,453.4168018953894,252.52214237122166,90020,336.359211953645,0.825671826102449,0.005102712213817432,2
4268,88892,1120.911,417.84346610806347,271.7476179226305,89503,336.423556860393,0.8890583790758284,0.004700574473609138,2
4269,89001,1134.4019999999998,436.04579771664004,262.25695093423184,90415,336.6297561431167,0.8691020679985488,0.004899335936861833,2
4270,89031,1135.554,429.780642664706,266.9790163079815,90324,336.686486077651,0.8676319426330568,0.004827314560823826,2
4271,89042,1128.166,436.546229323502,261.1475299126222,89791,336.7072846588092,0.8791414486995872,0.004902700178831361,2
4272,89085,1157.147,458.838323605596,247.48418382263606,89699,336.78857587918856,0.8360598750372923,0.005150567700573564,2
4273,89095,1126.165,431.91199181908166,263.7291843340942,90202,336.8074780021657,0.8827935361424277,0.004847769143263726,2
4274,89128,1136.9589999999998,433.83627866769973,264.01918421600755,90295,336.86984748290485,0.8664318680049679,0.0048675643868111,2
4275,89150,1166.008,463.5134811821309,246.63833906851136,90081,336.9114207223313,0.8240017826703179,0.005199253855099617,2
4276,89280,1144.377,448.9538741153351,254.70855817055136,90253,337.1569761312308,0.8566941559418,0.0050286052208258865,2
4277,89334,1152.2160000000001,445.928590817723,256.84702893896304,90676,337.25892351333124,0.8455880581145503,0.004991700705417008,2
4278,89342,1157.6979999999999,452.06593181815407,253.86192987740827,90617,337.27402420840076,0.8376738696481528,0.005059948644737683,2
4279,89384,1183.212,459.0266567952808,249.4321043760016,90348,337.3532917678554,0.80231427364811,0.0051354454577472565,2
4280,89440,1183.885,479.13437692794594,241.07753607386454,91072,337.4589528833291,0.8019044407987813,0.005357048042575424,2
4281,89559,1158.625,446.6269237753707,258.2008138189316,91501,337.68337297968407,0.8383653286380046,0.004986957466869557,2
4282,89592,1155.357,452.2914051082352,254.9645327720396,90627,337.74558071411195,0.8434254387521692,0.005048345891466149,2
4283,89597,1132.549,436.66561081142885,262.2302403970733,90416,337.75500512891944,0.8777873754818187,0.0048736633013541615,2
4284,89600,1151.504,440.56654806496516,261.6907208114687,90899,337.76065965158017,0.8491550013336628,0.004917037366796486,2
4285,89673,1159.738,455.86392106583986,253.09817413214847,90645,337.89822387079255,0.8378220543605049,0.005083625183342141,2
4286,89673,1175.934,457.77851711636004,252.674293531883,91361,337.89822387079255,0.8149025344633201,0.005104976047599167,2
4287,89832,1166.3980000000001,455.90640522291176,253.16469420338157,90594,338.19765638254967,0.8297502658960456,0.005075100245156645,2
4288,89932,1174.522,459.70387031889436,252.1136975750955,91798,338.3858429915806,0.8192223720429956,0.005111682941765938,2
4289,89989,1149.4859999999999,446.87847939435227,258.82633674903826,91153,338.4930625451171,0.8558386930883763,0.004965923383906392,2
4290,90004,1156.599,456.83638260363256,252.35355256767886,90790,338.5212725728526,0.8454852784012293,0.0050757342185195386,2
4291,90014,1145.9560000000001,443.96153894635427,260.4755611821613,91486,338.54007795206604,0.8613586898465332,0.004932138766706893,2
4292,90045,1160.436,441.4573405877452,262.64081751022246,91330,338.59836799027505,0.8402859068330132,0.004902630246962576,2
4293,90252,1192.1550000000002,453.40847071671215,255.90495632701314,91633,338.98733809898846,0.7979969832932636,0.0050238052421742695,2
4294,90343,1173.139,472.0359630850532,246.29454133376416,91713,339.15819345846387,0.8249078309860242,0.0052249312407718716,2
4295,90393,1165.547,458.4495325717706,253.37977022489352,91924,339.25203340178456,0.8361517103231428,0.005071737109862164,2
4296,90548,1166.0620000000001,461.9894233915314,253.53837331366165,92762,339.5427724111934,0.8368458001428342,0.005102149394702604,2
4297,90795,1174.3319999999999,456.31734415607264,255.71398015980108,92018,340.0055653430236,0.8273514002533692,0.005025798162410625,2
4298,90861,1154.126,443.9256649852677,262.05642280138164,92080,340.1291200032447,0.8571975607968666,0.004885766885520385,2
4299,90988,1150.237,448.31955370097177,259.5863198098523,91581,340.36674293526823,0.8642100567225545,0.0049272382479115025,2
4300,91019,1196.401,482.88162071138015,243.52993638723856,92588,340.4247201985334,0.7990765557826212,0.005305283739783783,2
4301,91088,1168.645,459.30072919119823,253.95048643323184,91799,340.55373093072484,0.838119258122995,0.005042384608194254,2
4302,91140,1176.273,449.18673194960843,262.05350572090975,93504,340.65092412492106,0.8277565604351755,0.004928535571095111,2
4303,91212,1167.0529999999999,462.27093884619154,254.92393570333334,92970,340.78545355455486,0.8415514718988362,0.00506809343996614,2
4304,91235,1158.8069999999998,457.3964107949,256.6972405436442,92679,340.82841704281725,0.8537861794640359,0.00501338752446868,2
4305,91401,1160.437,458.0396388418983,256.2176671122401,92128,341.1383408946268,0.8529384174740446,0.005011319775953199,2
4306,91565,1153.995,453.3610780878905,259.48460384119716,92497,341.4442544745411,0.8640353470635647,0.00495124860031552,2
4307,91615,1189.4329999999998,468.0945090701875,251.8671485608209,93439,341.5374663062779,0.8137602705700614,0.005109365377614883,2
4308,91623,1161.1670000000001,448.32833480581235,262.9726650735245,93063,341.55237783869956,0.8539353693948645,0.0048931854971547796,2
4309,91641,1147.6180000000002,448.7645627873682,261.33064232966905,92407,341.58592640662914,0.8743895947707314,0.004896984567904848,2
4310,91657,1162.7889999999998,460.83659320572565,255.83197329423797,93537,341.61574459001565,0.8518706843642586,0.0050278384979404265,2
4311,91719,1152.316,442.6172248649123,265.25784369131,92578,341.7312654756137,0.868012522781006,0.004825796452915016,2
4312,91751,1146.703,445.17612032070485,264.3705338208972,92725,341.79087388196297,0.876836809108389,0.0048520029244444735,2
4313,91776,1151.76,437.7224198437946,269.59212679743695,93709,341.8374357170587,0.8693907317931177,0.004769465000041347,2
4314,91836,1164.6609999999998,431.45770212978834,276.5648982894737,94553,341.94915825353104,0.8507927054103507,0.004698132563807095,2
4315,91893,1168.57,451.79716719333635,261.8717295327568,93253,342.05526086342877,0.8456347641717069,0.004916556943329049,2
4316,92055,1155.5249999999999,435.52469817819514,271.33977202188447,93695,342.35663611298,0.8663603228071329,0.004731135714281627,2
4317,92098,1199.087,464.87751976526346,254.1832113043743,93238,342.4365862331579,0.8049310380321016,0.005047639685609497,2
4318,92147,1146.254,446.7414440668547,263.8188049863365,93190,342.52766943520203,0.8813112951556192,0.004848138778982004,2
4319,92222,1180.856,460.1372663642433,260.2161093439976,94510,342.66703561119823,0.8310947123888516,0.004989452260461097,2
4320,92281,1169.006,456.33232509029,259.58578021134025,93747,342.7766305157129,0.8485719575384558,0.004945030126356346,2
4321,92312,1164.952,453.00848742581064,262.9812192154198,94180,342.83420023911316,0.8547752953654371,0.004907362936842563,2
4322,92325,1190.336,440.0792858152135,274.8628246717683,96424,342.8583395043409,0.8188230196571622,0.004766631852859068,2
4323,92476,1191.233,457.2075215514683,260.1276327853852,93866,343.1386019364899,0.8189275251375986,0.004944066801672524,2
4324,92544,1177.29,460.6734599889996,259.3480639752106,94340,343.2647381074422,0.8390565282622523,0.004977885762329266,2
4325,92751,1148.629,436.2008928961415,273.8641725708502,94765,343.64842646770705,0.8834234248916817,0.0047029238811025385,2
4326,92819,1169.482,453.5816889488898,262.1580846068384,94031,343.7743755761518,0.8528244947384664,0.00488673320062584,2
4327,92830,1186.9080000000001,467.3913065217281,254.32137861267992,94277,343.7947453608987,0.8280643740252815,0.005034916584312486,2
4328,92927,1179.4089999999999,465.3524346808941,257.4484328555524,94179,343.97431760758604,0.839504263016052,0.005007720411515427,2
4329,93044,1161.4289999999999,437.2139216595607,272.0677743807688,94175,344.19079040604566,0.8667880294348365,0.004699001780443239,2
4330,93120,1153.5829999999999,445.33754778224124,269.9330958124838,94679,344.3313323032604,0.8793365731704844,0.0047824049375240684,2
4331,93156,1183.213,482.04964385413535,249.13896152445852,94313,344.3978847631745,0.8361704795196726,0.005174649446671555,2
4332,93186,1190.3419999999999,465.6438709459294,259.77843692369123,95733,344.45333532380096,0.826450827970302,0.004996929484535546,2
4333,93203,1181.392,455.6059166344389,263.4775624716761,95176,344.4847533461406,0.8391733905811428,0.004888318151072808,2
4334,93235,1160.0639999999999,450.5124199590907,264.5526283508861,93897,344.5438853809234,0.8706125833140445,0.0048320096525885205,2
4335,93299,1175.123,464.3282311904857,258.0063331419751,94268,344.6621190154873,0.849024455290469,0.004976776076812031,2
4336,93438,1196.46,465.4752174511838,259.2026572043782,95390,344.91876809034926,0.8202326075495056,0.004981647910391744,2
4337,93494,1160.772,447.71119255118737,267.388569506235,94456,345.0221123282815,0.8719664148433589,0.0047886622943845315,2
4338,93503,1179.367,453.2093772591124,267.5462335754086,95555,345.0387183366121,0.8447680229239134,0.004847003596238756,2
4339,93526,1168.211,449.6039135430275,266.62235323849137,94399,345.0811522829099,0.8611913160760467,0.004807261227284685,2
4340,93615,1163.3990000000001,438.85973095262176,272.5946706857049,94533,345.245304067097,0.8691564018059084,0.004687921069835195,2
4341,94013,1186.7079999999999,460.5660539193641,261.52472050523073,94873,345.97842319888514,0.838899692624842,0.004898961355550446,2
4342,94073,1192.258,470.13025654035243,256.5516766608039,95211,346.0888089665295,0.8316380808787968,0.004997504667017661,2
4343,94151,1158.189,444.1690204312746,271.54187856988744,95228,346.2322578506519,0.8820149154706732,0.00471762403406522,2
4344,94198,1183.792,456.70187341769497,268.2737270998728,96847,346.31866631032585,0.8446965971021095,0.00484831815343951,2
4345,94239,1187.663,454.02847560810017,268.8702924689731,96908,346.3940262999595,0.8395645245721027,0.004817840550176681,2
4346,94276,1160.8890000000001,445.5841933765365,271.7865437697356,95109,346.462020024493,0.8790824697308397,0.0047263799204096115,2
4347,94295,1181.4060000000002,462.0748325819748,261.9257519055326,95545,346.49693053590266,0.8489853272212489,0.0049003110725062285,2
4348,94354,1178.1950000000002,466.135209472753,259.70386378246866,95515,346.6053144484971,0.8541533125360097,0.004940280321690156,2
4349,94415,1207.2939999999999,481.0232313753348,252.93640259303024,96363,346.71733676897435,0.8140006973110214,0.00509477552693253,2
4350,94648,1191.049,464.300765057854,264.1201179414094,95984,347.14489255942345,0.8384208072544063,0.00490555283849478,2
4351,94744,1186.03,460.9391592885661,263.34138989342665,95963,347.32089978345425,0.8463894306916889,0.004865101318168603,2
4352,94904,1191.1589999999999,441.7569764880499,274.7645770337255,95752,347.614047117699,0.8405332701995535,0.004654777211582756,2
4353,94940,1183.1019999999999,463.50500588985506,262.80778828932915,95985,347.67997120506715,0.8523436193275814,0.0048820834831457246,2
4354,95037,1190.6129999999998,461.3229293883324,264.9148116938478,96528,347.85753781252987,0.8424833802661608,0.004854140275769778,2
4355,95061,1209.008,472.1544763750648,261.74731620005116,97650,347.9014578326301,0.8172480507532078,0.004966857874155172,2
4356,95103,1207.004,459.9861986373535,268.0488820299013,97761,347.9783045291016,0.8203263505366957,0.004836715967291815,2
4357,95159,1187.8129999999999,456.64026755577515,269.94973081457886,97517,348.08074040005914,0.8475465986877074,0.004798708136442955,2
4358,95754,1182.3020000000001,452.7056001278119,272.5128473970316,97441,349.16726559998546,0.8608152269978726,0.004727798317854209,2
4359,95806,1199.725,476.8790321747298,256.94308160120727,96482,349.2620618144733,0.8364483998380402,0.004977548714848024,2
4360,95892,1194.897,470.86807446591905,261.5597391420107,96906,349.4187837305605,0.8439783366155974,0.004910399975659273,2
4361,96148,1185.141,464.03641743815,266.75718378968486,97828,349.88488928102686,0.8602210647539686,0.0048262721787052255,2
4362,96220,1184.057,467.1455145339471,264.2926466684935,97317,350.0158696322459,0.8624421971397658,0.004854973129639857,2
4363,96243,1207.2140000000002,476.6116146477876,260.2091823247316,98057,350.0577002494678,0.8298708109704861,0.004952169141109354,2
4364,96343,1198.882,464.95244140755915,264.9672883334067,97272,350.23951441609177,0.8423200725568164,0.00482601166050008,2
4365,96365,1195.2279999999998,463.1308996794645,267.22300436672396,97784,350.2795008680981,0.8476716772724414,0.004806007364494002,2
4366,96427,1184.426,463.27948083699573,268.94149777712295,98705,350.3921654092419,0.863759137815384,0.0048044580961452265,2
4367,96668,1190.245,469.52839814387767,264.4105915600043,97524,350.8297597275047,0.8574718390295795,0.004857123330821758,2
4368,96902,1207.7099999999998,477.89867195685395,260.24673526081165,97688,351.2541222020416,0.8348669714700092,0.0049317730486146205,2
4369,96996,1203.309,469.69801565946045,265.45581309376263,98015,351.42444832585545,0.8418008480645841,0.004842447272665475,2
4370,97727,1184.262,452.1707560205335,277.52023232893123,99056,352.7461991125251,0.875646554131857,0.004626876462190935,2
4371,97743,1183.5069999999998,464.4234944290969,269.7537726371508,98773,352.7750739792269,0.876907665896304,0.004751475752013923,2
4372,97770,1231.8659999999998,497.1008833675604,253.66019613141358,99373,352.8237949582721,0.809633634744938,0.005084390747341316,2
4373,97818,1209.324,466.1825802134626,271.19773247942555,99498,352.9103934243141,0.8405108019214539,0.004765815905185779,2
4374,98240,1198.223,472.2456559912784,267.69399429751167,99642,353.67082559179573,0.859850433408609,0.004807060830530114,2
4375,98270,1195.813,465.20298258320315,271.94932402382705,99879,353.72482251196965,0.8635833871949518,0.0047339267587585545,2
4376,98399,1207.5229999999997,475.46007958498984,267.26614176827195,99895,353.9569154041142,0.848027089468625,0.004831960483185701,2
4377,99044,1204.5439999999999,482.3869208417475,264.03255083881373,100311,355.11510453478246,0.8578131472217257,0.004870430524229105,2
4378,99804,1212.67,475.7429149319764,269.1308176003524,100799,356.4749633883818,0.8528497843848443,0.004766772022483832,2
4379,100376,1201.8139999999999,465.4631658895847,276.10970302615567,101303,357.49502450011346,0.873303561605489,0.004637195802677779,2
4380,100635,1229.5909999999997,472.42379335890837,276.09630215856663,103329,357.9559492233969,0.8364453354249509,0.004694428313796476,2
4381,100725,1223.39,484.26933696710324,266.4382995241791,101676,358.1159772244869,0.845701863549052,0.004807836554649821,2
4382,100962,1216.408,470.01880330408153,274.16462241045804,101690,358.5370425988806,0.8574509259802215,0.004655403055645505,2
4383,100983,1239.47,476.22925891347796,272.2853156794111,102017,358.5743283421039,0.8260114992441524,0.0047159349485901385,2
4384,101226,1268.518,503.6126663002771,263.34171832800894,104908,359.00549599603846,0.7905123724354497,0.004975131550197352,2
4385,101496,1239.9,480.4816110942436,270.0436281691737,102579,359.483964638814,0.8296319538912876,0.004733995537698467,2
4386,101815,1222.712,481.0602672825594,273.89505766537366,104098,360.0484470834593,0.855801967536745,0.004724846705127529,2
4387,102108,1232.802,480.9413523744692,273.75787968301677,103967,360.566142938876,0.8442731409291769,0.004710124107557383,2
4388,102300,1232.892,491.1081828158212,267.18101166584574,102966,360.90498116042556,0.8457371904149235,0.004800666498688379,2
4389,102525,1238.0069999999998,478.2714510167698,274.4962505555753,103334,361.3016528110168,0.8406078500817719,0.004664925150126991,2
4390,103602,1260.637,484.9987515152966,275.53782312265713,104732,363.1943877782975,0.8192150159137289,0.00468136475661953,2
4391,103801,1235.37,470.03478562549947,282.90140511959527,105041,363.54303456819883,0.854707077535143,0.004528229840035255,2
4392,103899,1240.06,488.42097329760753,273.38222560222727,105229,363.7146071557185,0.8490550195225032,0.004700920829821341,2
4393,105090,1256.75,484.58426800962303,279.666507816285,107776,365.79330742404,0.8361293497234721,0.004611135864588667,2
4394,106064,1234.6039999999998,481.0983687022168,282.35270391405965,106961,367.48452902508734,0.8744248803826186,0.00453592518387216,2
4395,106700,1255.058,469.42267432228306,291.87301689603794,108228,368.58467062975075,0.8512295485410776,0.0043994627396652585,2
4396,106806,1263.899,494.72700165509417,276.17646947147216,108109,368.767708476466,0.8401963182682777,0.0046320150708302355,2
4397,107911,1298.822,498.59777940292696,279.3503372470756,110337,370.6704095445388,0.8038523922959371,0.004620453701688679,2
4398,114858,1300.819,512.7366416870902,287.56171895113255,115826,382.4156738801265,0.8529770973072717,0.004464091675695992,2
4399,115608,1298.6229999999998,500.29830971344694,296.8988262478274,117222,383.66219163183473,0.8614529671431054,0.004327540565648112,2
4400,116272,1326.583,534.4844041837629,279.7834138801638,118144,384.76240505725974,0.8302638934872921,0.004596845364178503,2
4401,33006,710.4960000000001,283.0203846998961,149.62371856555887,33354,204.99888881047326,0.8216360477301875,0.008574816236438711,4
4402,33263,719.325,271.3390351065366,158.5661121824373,34108,205.79544935815687,0.8078318484446979,0.008157383131603782,4
4403,33407,706.222,281.53529589269573,152.74190550526143,33989,206.24042637409275,0.8417145920598622,0.008427434247094792,4
4404,33518,702.956,277.57139915259285,154.30558055601924,34023,206.58277532367788,0.8523769094593903,0.008281263773273848,4
4405,33518,702.956,277.57139915259285,154.30558055601924,34023,206.58277532367788,0.8523769094593903,0.008281263773273848,4
4406,33556,689.2940000000001,264.6307432221678,161.7054714405909,33892,206.69984558081586,0.8875055005878121,0.007886242198777201,4
4407,33927,709.639,285.88330827614885,152.4196982266204,34358,207.83935631691574,0.846604109703999,0.008426424625700736,4
4408,33954,716.75,277.3684803135001,156.35632588368082,34420,207.92204188574553,0.8305492781343944,0.00816894858672027,4
4409,33954,716.75,277.3684803135001,156.35632588368082,34420,207.92204188574553,0.8305492781343944,0.00816894858672027,4
4410,34165,693.307,272.149359170814,160.50251470860098,34437,208.56708524088077,0.8931823220738271,0.007965735670154076,4
4411,34196,690.131,264.9295953071563,165.7880877171736,34639,208.66168664075258,0.9022400484967813,0.007747385521907717,4
4412,34232,744.3290000000001,296.97315394535167,148.16748383153208,34936,208.77149253519767,0.7764477888688751,0.008675308306419481,4
4413,34377,736.4590000000001,298.06911867608557,148.89490014530665,34990,209.2131827332128,0.7964906653903402,0.008670597163105727,4
4414,34414,707.737,276.4939670902663,160.5266301053222,34773,209.32574063529762,0.8633784745253438,0.008034345530605752,4
4415,34586,727.413,283.53926933480943,156.53584472639173,35278,209.8481901142117,0.8213874908169141,0.00819809371811743,4
4416,34952,707.965,272.4792930738466,163.72762125429557,35404,210.95560804961647,0.8763111147388344,0.0077958140613941,4
4417,35139,733.9979999999999,292.6114960979988,154.7210778963213,35769,211.51918202009216,0.8196142658312353,0.008327257352172764,4
4418,35255,717.6719999999999,268.13346592937626,169.1690741721045,35860,211.86802531207525,0.8601586833805266,0.007605544346316161,4
4419,35464,741.9879999999999,278.1389319953129,163.9807355229943,36088,212.4950992716957,0.8094757058115647,0.007842852808349675,4
4420,35512,740.643,294.18267682222216,154.59569063834618,35978,212.63885513385154,0.8135179705395312,0.008284035729393506,4
4421,35755,756.893,306.60878207437884,149.3572951008727,36384,213.36513286384385,0.784291790123483,0.008575270090179802,4
4422,35798,743.1419999999999,295.1079192042044,156.38085496963473,36549,213.4933938613309,0.8145636277354964,0.008243698508414,4
4423,35869,705.5319999999999,264.8164877664744,172.849543465591,36265,213.7050051592277,0.9055151074725097,0.007382879025522719,4
4424,36143,736.997,299.890316740987,154.19430302942192,36592,214.51968875924416,0.8361854795090448,0.008297327746478903,4
4425,36458,731.111,283.69896195670066,164.9206881925432,36979,215.45247114376426,0.857109025417281,0.0077815283876433335,4
4426,36500,742.992,295.80432384827407,158.52951942714265,37093,215.57653718072714,0.8308726304816514,0.008104228050637645,4
4427,36584,731.806,293.13925213521145,159.4393493024265,37023,215.82445529779795,0.8584383687167034,0.008012772035185094,4
4428,36609,748.431,305.3024337618435,153.23880040895733,36969,215.89818547919657,0.8212855744207593,0.008339545842875891,4
4429,36718,727.659,271.15850160928613,172.82446696551864,37285,216.21935529361312,0.871431131804683,0.0073848930118548435,4
4430,36799,759.261,300.6202949119391,157.23371179875798,37393,216.45771413074945,0.8021649758183894,0.008169251743578333,4
4431,37039,747.615,301.80195157233493,156.98201819389732,37726,217.16242653241304,0.8327470522883724,0.008148220836748696,4
4432,37089,759.483,304.37693820970367,156.34331587269634,37537,217.30895396803706,0.8080139775741971,0.00820666338293574,4
4433,37430,748.5779999999999,299.056337402928,160.73454193098826,37902,218.30564848266556,0.8393741151968185,0.007989749863823885,4
4434,37454,772.6789999999999,297.62747526236166,162.1493177429066,38113,218.37562571979223,0.78833326374959,0.00794648035623329,4
4435,37471,763.6819999999999,314.36781546877273,152.43855788803515,38008,218.42517936531786,0.8073838139536801,0.0083896297261555,4
4436,37503,766.505,308.16073012570973,155.36287582180725,38070,218.51842633105977,0.8021320874023219,0.008216962113049881,4
4437,37600,749.282,299.1671654178888,161.11163635835618,38280,218.80083839428522,0.8416026796791812,0.007956573548348106,4
4438,37736,791.577,297.38989356005965,165.75089750332072,38887,219.19618486672184,0.7567969854611334,0.007880800656138956,4
4439,37776,727.3069999999999,283.07185690301066,170.4841002688292,38194,219.3123276104549,0.8974087481027427,0.00749343119713603,4
4440,37781,738.7919999999999,283.2345962051133,170.20641055416414,38242,219.32684112903092,0.8698391381682736,0.007496746941719735,4
4441,37789,766.3779999999999,313.5680677939905,154.340986665798,38251,219.3500607613252,0.8085170916158955,0.008297866251924912,4
4442,37972,778.569,317.1403375090653,153.90938429316645,38615,219.88054027740517,0.787189189104726,0.008351952425710137,4
4443,38060,755.921,304.4258079131475,159.34010037931927,38480,220.1351790891685,0.8370007111008374,0.007998576140650223,4
4444,38110,861.568,310.1777403411022,157.4886783356731,39200,220.2797290942974,0.6451633560497365,0.008139011816874894,4
4445,38253,754.503,292.31378522435125,167.55940872336308,38857,220.6926195067569,0.8444101065512019,0.007641591122901505,4
4446,38294,771.0579999999999,306.0067702241351,160.38613577528702,38844,220.81085826129183,0.8094061539070273,0.00799098475542213,4
4447,38427,756.323,306.5338861157126,160.59178440352136,38773,221.1939781855241,0.8441735278886088,0.00797704442490209,4
4448,38427,756.323,306.5338861157126,160.59178440352136,38773,221.1939781855241,0.8441735278886088,0.00797704442490209,4
4449,38470,762.336,304.58894690580405,162.01164923211473,38914,221.31770215227183,0.8318388356748182,0.00791757075398503,4
4450,38532,775.776,316.71277254214436,155.31484487330417,39015,221.49597318627553,0.8045605537421696,0.008219474009709965,4
4451,38637,771.6229999999999,315.0881849226493,156.74601676824517,39096,221.7975569972142,0.8154605078366105,0.00815508929064496,4
4452,38833,768.636,299.96108788305827,166.74586414641504,39550,222.3594190510053,0.8259796815912962,0.007724386163393461,4
4453,38891,791.3430000000001,319.499996298874,156.86961853190869,39651,222.525412333727,0.7804218931643873,0.008215268218839167,4
4454,38891,791.3430000000001,319.499996298874,156.86961853190869,39651,222.525412333727,0.7804218931643873,0.008215268218839167,4
4455,38970,770.8029999999999,314.18283976975533,158.67974890842456,39358,222.75130764673256,0.8242396022727287,0.008062171921215174,4
4456,39158,742.484,281.33414478281907,178.55978570946343,39590,223.2879622656347,0.8925985301810895,0.0071845892227084904,4
4457,39202,792.773,321.83064693296336,158.0305092171628,40240,223.4133761275449,0.7838273027506796,0.008209546628563935,4
4458,39211,771.1959999999999,315.4782465539103,158.82065553529503,39693,223.43902029101912,0.8284918597145035,0.008045656743105515,4
4459,39377,777.438,312.40276237002894,161.88580033426837,39983,223.91148597835817,0.8186927806049056,0.00793363543108995,4
4460,39407,778.8770000000001,309.93893728282467,164.15391849508018,40004,223.9967650198961,0.8162918849079814,0.00786507314139175,4
4461,39441,762.355,298.83609531232156,169.1584032229323,39892,224.09337536817003,0.8527923103176148,0.007576787995038705,4
4462,39474,778.662,314.89929032330804,160.74370204406847,39998,224.18710442145377,0.8181313579838125,0.007977384869111518,4
4463,39539,798.227,317.2686271601562,161.37470815286284,40420,224.37160773877696,0.7797990787919469,0.00802419452085678,4
4464,39557,765.521,303.6402702873372,167.2081587361308,40200,224.42267414655058,0.8482404788108634,0.007676018663885968,4
4465,39596,789.504,318.047726952993,159.85252605536365,40203,224.53327818685028,0.7982749664853178,0.008032319601803036,4
4466,39623,764.0579999999999,289.4156803999735,176.08360987028,40333,224.60981830953284,0.8529126659278978,0.007304234419402203,4
4467,39649,791.745,308.2641444678956,165.55349033200642,40470,224.68349896956045,0.7948248623604173,0.007774827724984126,4
4468,39657,798.4250000000001,331.2468658387676,152.89654003343523,40152,224.70616508133983,0.7817384392509973,0.008352796879208401,4
4469,39709,810.463,330.61228536384243,153.5966996735773,40385,224.8534391151013,0.7596830361454113,0.008325877895787918,4
4470,39762,776.76,304.8109482746533,167.26560569296265,40364,225.003446146408,0.828141176256755,0.007665885726941635,4
4471,39767,799.8299999999999,334.2726535651146,153.24585528473548,40598,225.01759259107547,0.7811551747708976,0.008405780007672557,4
4472,39768,785.134,314.38086386042437,162.3928932914316,40336,225.02042177328696,0.8106922935459102,0.007905372758509967,4
4473,39788,764.43,296.2335581487228,174.58378519304165,40559,225.07699794941874,0.8556310339344596,0.007445299038622771,4
4474,39815,787.8040000000001,319.7313151757237,161.0789039173637,40483,225.15335323647858,0.8061580980784175,0.008030423588489858,4
4475,39817,772.0039999999999,312.16851310195347,163.0038188483377,40310,225.1590081536157,0.8395359502343654,0.00784008119903442,4
4476,39845,839.384,316.9631892828163,161.95892296032494,40836,225.23816208620724,0.710660737029759,0.007954904988902405,4
4477,39889,774.6759999999999,318.6391544632527,159.82244338699908,40193,225.36249066768167,0.8352621659328592,0.00798814596663874,4
4478,39931,785.747,320.9856849464773,159.58216382422023,40451,225.48110399946995,0.8127455258345807,0.008038508550912257,4
4479,40022,814.562,303.9554132805197,170.8870494629805,40845,225.73788574227117,0.7579845606689551,0.007594708242479628,4
4480,40074,783.0279999999999,325.4723144287723,157.62638825031107,40557,225.8844871072755,0.8213305436147608,0.008121782562977797,4
4481,40079,808.5319999999999,309.36934717475225,168.77794288727097,41384,225.8985783785294,0.7704284555661922,0.00771898867673226,4
4482,40090,774.1600000000001,310.97538671106366,164.78189265289154,40565,225.9295760816469,0.840590474266832,0.007756931571740176,4
4483,40101,782.797,312.09990658701463,164.07280395279247,40619,225.96056953244022,0.8223690583199379,0.007782845978579453,4
4484,40110,788.776,324.19507828932115,158.7281501960757,40762,225.9859246486988,0.810130812054889,0.008082649670638773,4
4485,40307,792.925,321.5996430843925,161.19161110557044,40880,226.54020907918354,0.805612354334592,0.007978754139092279,4
4486,40324,798.228,323.20980763688726,160.24517125186293,40810,226.58797717862416,0.7952790729962712,0.008015321090092432,4
4487,40351,798.577,323.5465970484891,159.40251852702414,40826,226.66382346904976,0.7951161422483487,0.008018304305927712,4
4488,40418,780.1209999999999,316.1365416054769,163.81260419605954,40814,226.85192509455547,0.8345661120528856,0.007821677015326758,4
4489,40485,803.0729999999999,334.39014275940366,156.0020136325528,41117,227.03987087866983,0.7888491429597476,0.008259605848077155,4
4490,40487,793.4939999999999,320.57111832783625,162.28525969780912,41041,227.045478809186,0.8080498748064922,0.00791787779602925,4
4491,40555,794.798,332.46826087717096,156.30966849785642,40985,227.23606610028816,0.8067532777411025,0.008197959829297767,4
4492,40587,799.0019999999998,325.52663025817685,160.21150500536947,41240,227.3256989479325,0.7989159333811776,0.008020465426323129,4
4493,40669,796.4639999999999,321.7839797873935,162.7094507608757,41539,227.55522196784307,0.8056400665620832,0.007912266831920959,4
4494,40669,803.675,324.5929153224649,160.2976461613704,41155,227.55522196784307,0.7912476624468355,0.007981335054278808,4
4495,40704,788.385,318.93027686104847,163.65930839749464,41333,227.65311864523196,0.8229439338245056,0.007835354679172771,4
4496,40711,781.5719999999999,318.9250428833781,163.1323745177973,41251,227.6726929293744,0.8374977514534658,0.007833878875079909,4
